area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage,ownership_desc,size_class,state
32000,5,1011,53,0,2020,1,Nevada -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,606,19203,19338,19439,453726201,1806,Private,All establishment sizes,NV
32000,5,1011,53,0,2020,2,Nevada -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,602,18925,19088,19392,416178430,1673,Private,All establishment sizes,NV
32000,5,1012,53,0,2020,1,Nevada -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,5939,96529,96878,96922,1571817478,1249,Private,All establishment sizes,NV
32000,5,1012,53,0,2020,2,Nevada -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,5877,90517,92592,93493,1509386151,1259,Private,All establishment sizes,NV
32000,5,1013,53,0,2020,1,Nevada -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,2100,58356,58944,59254,946058730,1237,Private,All establishment sizes,NV
32000,5,1013,53,0,2020,2,Nevada -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,2068,52065,52923,54519,804698559,1164,Private,All establishment sizes,NV
32000,5,1021,53,0,2020,1,Nevada -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,15955,263397,260891,260401,3103811172,913,Private,All establishment sizes,NV
32000,5,1021,53,0,2020,2,Nevada -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,15723,219255,224886,240277,2707924577,913,Private,All establishment sizes,NV
32000,5,1022,53,0,2020,1,Nevada -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1715,14852,15175,14635,297354011,1536,Private,All establishment sizes,NV
32000,5,1022,53,0,2020,2,Nevada -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1696,12330,12594,12296,263929288,1636,Private,All establishment sizes,NV
32000,5,1023,53,0,2020,1,Nevada -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,9499,65685,65911,65723,1288253149,1507,Private,All establishment sizes,NV
32000,5,1023,53,0,2020,2,Nevada -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,9433,60135,59718,60499,1094782931,1401,Private,All establishment sizes,NV
32000,5,1024,53,0,2020,1,Nevada -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,20537,201287,199822,196593,3338571280,1289,Private,All establishment sizes,NV
32000,5,1024,53,0,2020,2,Nevada -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,20409,161619,163823,167698,2554005054,1195,Private,All establishment sizes,NV
32000,5,1025,53,0,2020,1,Nevada -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,9085,145902,147123,145698,1998134272,1051,Private,All establishment sizes,NV
32000,5,1025,53,0,2020,2,Nevada -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,9065,127288,132072,134749,1809606754,1060,Private,All establishment sizes,NV
32000,5,1026,53,0,2020,1,Nevada -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,8824,347017,351214,348473,3099274722,683,Private,All establishment sizes,NV
32000,5,1026,53,0,2020,2,Nevada -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,8573,175444,154491,219622,1389992375,584,Private,All establishment sizes,NV
32000,5,1027,53,0,2020,1,Nevada -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,5148,35673,36166,35310,348534386,751,Private,All establishment sizes,NV
32000,5,1027,53,0,2020,2,Nevada -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,4970,22490,24890,28873,268333487,812,Private,All establishment sizes,NV
32000,5,1029,53,0,2020,1,Nevada -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,4943,5268,5590,5842,113736263,1572,Private,All establishment sizes,NV
32000,5,1029,53,0,2020,2,Nevada -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,6109,6341,7476,8718,132120569,1353,Private,All establishment sizes,NV
33000,1,1021,53,0,2020,1,New Hampshire -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,232,3286,3266,3293,47042702,1103,Federal Government,All establishment sizes,NH
33000,1,1021,53,0,2020,2,New Hampshire -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,235,3262,3311,3329,54842300,1278,Federal Government,All establishment sizes,NH
33000,1,1022,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,2,13,13,13,400933,2372,Federal Government,All establishment sizes,NH
33000,1,1022,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,2,13,14,14,482812,2718,Federal Government,All establishment sizes,NH
33000,1,1023,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,8,53,52,52,1542104,2267,Federal Government,All establishment sizes,NH
33000,1,1023,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,8,53,55,54,1699767,2421,Federal Government,All establishment sizes,NH
33000,1,1024,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,8,244,246,250,4919714,1534,Federal Government,All establishment sizes,NH
33000,1,1024,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,8,249,259,263,4951082,1482,Federal Government,All establishment sizes,NH
33000,1,1025,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,6,993,994,979,21132731,1644,Federal Government,All establishment sizes,NH
33000,1,1025,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,6,977,981,986,24419975,1914,Federal Government,All establishment sizes,NH
33000,1,1026,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,11,9,10,158187,1217,Federal Government,All establishment sizes,NH
33000,1,1026,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,11,11,12,218615,1484,Federal Government,All establishment sizes,NH
33000,1,1028,53,0,2020,1,New Hampshire -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,163,3352,3364,3583,78932670,1769,Federal Government,All establishment sizes,NH
33000,1,1028,53,0,2020,2,New Hampshire -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,161,3563,3398,3549,89074575,1956,Federal Government,All establishment sizes,NH
33000,2,1011,53,0,2020,1,New Hampshire -- Statewide,State Government,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1011,53,0,2020,2,New Hampshire -- Statewide,State Government,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1012,53,0,2020,1,New Hampshire -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,173,878,878,880,13808333,1209,State Government,All establishment sizes,NH
33000,2,1012,53,0,2020,2,New Hampshire -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,173,861,852,844,9821097,886,State Government,All establishment sizes,NH
33000,2,1013,53,0,2020,1,New Hampshire -- Statewide,State Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1013,53,0,2020,2,New Hampshire -- Statewide,State Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1021,53,0,2020,1,New Hampshire -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,127,1432,1399,1408,10160457,553,State Government,All establishment sizes,NH
33000,2,1021,53,0,2020,2,New Hampshire -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,128,1057,1174,1221,7957182,532,State Government,All establishment sizes,NH
33000,2,1022,53,0,2020,1,New Hampshire -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1022,53,0,2020,2,New Hampshire -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1024,53,0,2020,1,New Hampshire -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,47,559,566,565,11471046,1566,State Government,All establishment sizes,NH
33000,2,1024,53,0,2020,2,New Hampshire -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,47,563,561,552,10253418,1412,State Government,All establishment sizes,NH
33000,2,1025,53,0,2020,1,New Hampshire -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,62,7205,8620,8703,131199696,1234,State Government,All establishment sizes,NH
33000,2,1025,53,0,2020,2,New Hampshire -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,62,8407,7852,7274,123362127,1210,State Government,All establishment sizes,NH
33000,2,1026,53,0,2020,1,New Hampshire -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,3,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1026,53,0,2020,2,New Hampshire -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,3,0,0,0,0,0,State Government,All establishment sizes,NH
33000,2,1027,53,0,2020,1,New Hampshire -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,18,96,99,99,1394072,1094,State Government,All establishment sizes,NH
33000,2,1027,53,0,2020,2,New Hampshire -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,18,97,99,96,1221299,965,State Government,All establishment sizes,NH
33000,2,1028,53,0,2020,1,New Hampshire -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,918,9017,8934,9003,139718701,1196,State Government,All establishment sizes,NH
